variance,lengthscale,rms_mean,rms_deg,nmrs
13.0,9.0,0.6476389599414636,,36.48172507736826
13.0,10.0,0.6476392274331081,,36.48174014526448
13.0,11.0,0.64763922079789,,36.481739771500365
13.0,12.0,0.6477756227977184,,36.48942334300476
13.0,13.0,0.64764165206498,,36.48187672561068
13.0,14.0,0.6476402769095794,,36.4817992626346
13.0,15.0,0.6476386242951542,,36.48170617029636
13.0,16.0,0.6476392950752196,,36.48174395556785
13.0,17.0,0.6476391842156758,,36.48173771081167
13.0,18.0,0.6476399837831033,,36.48178275071952
13.0,19.0,0.6476404852794475,,36.48181100018085
14.0,0.0,0.7656712859211424,,43.13052654388619
14.0,1.0,0.6476389718443819,,36.48172574786373
14.0,2.0,0.6476325780640683,,36.481365584022406
14.0,3.0,0.6476393077784061,,36.48174467114272
14.0,4.0,0.6476398681041419,,36.48177623448388
14.0,5.0,0.647638974666172,,36.48172590681615
14.0,6.0,0.6476389637297326,,36.48172529076275
14.0,7.0,0.6476391248198626,,36.48173436502511
14.0,8.0,0.6476377877504146,,36.48165904744382
14.0,9.0,0.6476390051749547,,36.48172762538635
14.0,10.0,0.6476398266918805,,36.48177390171698
14.0,11.0,0.6476387787111404,,36.4817148686019
14.0,12.0,0.6476385711857193,,36.48170317862365
14.0,13.0,0.6476383464811843,,36.481690520940006
14.0,14.0,0.6476389158583374,,36.48172259415063
14.0,15.0,0.6476389442227098,,36.481724191925466
14.0,16.0,0.6476410470887443,,36.48184264709152
14.0,17.0,0.647638912371746,,36.48172239774973
14.0,18.0,0.6476391582879273,,36.48173625029269
14.0,19.0,0.6476392375381286,,36.48174071448375
15.0,0.0,0.762609171876729,,42.958036607928776
15.0,1.0,0.6476388187225146,,36.48171712245635
15.0,2.0,0.647639019619371,,36.48172843904528
15.0,3.0,0.647639201398047,,36.48173867870055
15.0,4.0,0.647643129761691,,36.481959964774
15.0,5.0,0.6476391717512613,,36.48173700868692
15.0,6.0,0.6476390084651522,,36.48172781072431
15.0,7.0,0.647640535118722,,36.4818138076443
15.0,8.0,0.6476393918492765,,36.48174940688372
15.0,9.0,0.6476393415255107,,36.48174657212871
15.0,10.0,0.6476390279902375,,36.48172891057907
15.0,11.0,0.6476389200902791,,36.48172283253735
15.0,12.0,0.6476393394516088,,36.4817464553051
15.0,13.0,0.6476382232067561,,36.48168357684912
15.0,14.0,0.6476307456633167,,36.48126236425864
15.0,15.0,0.6476382350131704,,36.48168424190849
15.0,16.0,0.6476389925014382,,36.481726911482816
15.0,17.0,0.6476482476807106,,36.48224825891038
15.0,18.0,0.6476388929211475,,36.48172130209083
15.0,19.0,0.647639234758744,,36.48174055792006
16.0,0.0,0.7600335894179446,,42.81295316331334
16.0,1.0,0.647639263710465,,36.48174218878045
16.0,2.0,0.6476391364088574,,36.48173501783717
16.0,3.0,0.6476386744093651,,36.48170899324707
16.0,4.0,0.6476397693337309,,36.48177067071271
16.0,5.0,0.6476390442712038,,36.481729827691495
16.0,6.0,0.647641204867171,,36.48185153480449
16.0,7.0,0.6476390692461501,,36.4817312345388
16.0,8.0,0.6476309070625913,,36.48127145593522
16.0,9.0,0.6476389923509425,,36.48172690300534
16.0,10.0,0.6476409918775423,,36.48183953702554
16.0,11.0,0.6476390453836208,,36.48172989035432
16.0,12.0,0.6476392413143411,,36.48174092719911
16.0,13.0,0.6476394842791785,,36.48175461349185
16.0,14.0,0.6476387794949681,,36.48171491275518
16.0,15.0,0.6476390326287191,,36.481729171866334
16.0,16.0,0.6476393640500107,,36.48174784094152
16.0,17.0,0.6476391447751924,,36.48173548911569
16.0,18.0,0.6476392055239102,,36.48173891111183
16.0,19.0,0.6476398088386418,,36.4817728960379
17.0,0.0,0.7578470355354184,,42.68978383202977
17.0,1.0,0.6476683207564865,,36.483378982163934
17.0,2.0,0.6476389882665899,,36.48172667293236
17.0,3.0,0.6476390143072958,,36.481728139814265
17.0,4.0,0.6476382046938356,,36.48168253400995
17.0,5.0,0.6476386176887591,,36.48170579815585
17.0,6.0,0.6476394080463139,,36.4817503192684
17.0,7.0,0.647638589424404,,36.48170420601502
17.0,8.0,0.6476376834456526,,36.48165317192076
17.0,9.0,0.6476395732014142,,36.48175962251193
17.0,10.0,0.6476391019497587,,36.48173307674431
17.0,11.0,0.6476331389058472,,36.48139717643246
17.0,12.0,0.647640182448587,,36.481793941614455
17.0,13.0,0.647639101063725,,36.48173302683372
17.0,14.0,0.6476390762654776,,36.48173162993992
17.0,15.0,0.6476384293147313,,36.48169518698216
17.0,16.0,0.6476386738574985,,36.48170896216023
17.0,17.0,0.6476412781213671,,36.48185566123851
17.0,18.0,0.6476438058658484,,36.48199804995343
17.0,19.0,0.6476394857077588,,36.48175469396427
18.0,0.0,0.755975186469006,,42.584341931138944
18.0,1.0,0.6476398474102735,,36.481775068791165
18.0,2.0,0.6476380545980248,,36.48167407906136
18.0,3.0,0.6476395302399309,,36.48175720247682
18.0,4.0,0.6476390077113393,,36.48172776826177
18.0,5.0,0.6476391228172533,,36.48173425221744
18.0,6.0,0.6476386279810598,,36.48170637792468
18.0,7.0,0.6476391116237517,,36.481733621683645
18.0,8.0,0.647639016088697,,36.4817282401612
18.0,9.0,0.6476390119870239,,36.48172800911255
18.0,10.0,0.6476390512727932,,36.48173022209343
18.0,11.0,0.6476397278462913,,36.48176833371098
18.0,12.0,0.6476390157771533,,36.48172822261184
18.0,13.0,0.6476393864626971,,36.481749103455854
18.0,14.0,0.6476390611625062,,36.48173077918436
18.0,15.0,0.647639442515876,,36.48175226095068
18.0,16.0,0.6476396290122066,,36.48176276635304
18.0,17.0,0.6476388291216038,,36.481717708240616
18.0,18.0,0.6476396377445335,,36.48176325824801
18.0,19.0,0.6476348738685528,,36.48149490747763
19.0,0.0,0.7543606046743209,,42.493391984035775
19.0,1.0,0.647639097817524,,36.48173284397411
19.0,2.0,0.6476390343341125,,36.481729267931726
19.0,3.0,0.6476390442616095,,36.48172982715104
19.0,4.0,0.6476387335561654,,36.48171232500665
19.0,5.0,0.6476389948496921,,36.48172704376076
19.0,6.0,0.6476391378646885,,36.48173509984464
19.0,7.0,0.6476389474185035,,36.48172437194562
19.0,8.0,0.6476402739685544,,36.48179909696565
19.0,9.0,0.647638492728887,,36.48169875912333
19.0,10.0,0.6476386217658052,,36.48170602781726
19.0,11.0,0.6476386360738507,,36.481706833794384
19.0,12.0,0.6476624476563307,,36.48304814841475
19.0,13.0,0.6476392365934532,,36.48174066126987
19.0,14.0,0.6476390615138088,,36.48173079897335
19.0,15.0,0.647644463811508,,36.48203511225844
19.0,16.0,0.6476390878882067,,36.481732284652246
19.0,17.0,0.647639095766517,,36.48173272844018
19.0,18.0,0.6476446189384348,,36.48204385061151
19.0,19.0,0.6476397467567953,,36.48176939894616
